LMP_923_R2B1	LMP.Olap_923_R2B1	LMP_923_R3B1	LMP.Olap_923_R3B1	LMP_923_R1B2	LMP.Olap_923_R1B2
ENSG00000100084.14|HIRA	1412	1360	1151	1406	1545	1369.96
ENSG00000100092.22|SH3BP1	264.74	378.97	251.36	333.48	341.1	253.68
ENSG00000100095.19|SEZ6L	5203	5722	3961	6928	5499	5504
ENSG00000100097.12|LGALS1	1795	1383	1435	1062	1605	938
ENSG00000100099.20|HPS4	1599.1	1569.65	1167.88	1599.14	1684.83	1283.94
ENSG00000100100.12|PIK3IP1	103	138	63	140	107	100
ENSG00000100104.13|SRRD	666.81	520.98	442.06	532.24	665.46	475.41
ENSG00000100105.18|PATZ1	1171	1132	916	1311	1147	1009
ENSG00000100106.21|TRIOBP	858	970	826	972.41	914.77	869
ENSG00000100109.17|TFIP11	926.19	903.02	631.94	960.76	988.54	828.59
ENSG00000100116.16|GCAT	314	363	341	427	412	377
ENSG00000100122.7|CRYBB1	4	15	3	9	11	15
ENSG00000100124.15|ANKRD54	546.91	517	391.11	542.3	602.33	513
ENSG00000100129.18|EIF3L	6016.07	6107.61	4398.82	6322.57	6185.83	5062.61
ENSG00000100138.15|SNU13	2522	2551	1871	2585	2617	2435
ENSG00000100139.13|MICALL1	781	698	620	771	835	711
ENSG00000100142.15|POLR2F	1620	1498	1339	1629	1687	1474
ENSG00000100147.13|CCDC134	167	173	120	195	193	179
ENSG00000100150.18|DEPDC5	500	523	355	510	490	406
ENSG00000100151.16|PICK1	308	365	250.97	310.71	321.98	299.29
ENSG00000100154.14|TTC28	1290.46	1220.42	856.94	1318.81	1110.44	1091.17
ENSG00000100162.15|CENPM	279	399	234	445	325	429
ENSG00000100167.20|SEPT3	3992	3860	2990	4109	4029	3434
ENSG00000100196.11|KDELR3	577	751	429	727	603	662
ENSG00000100201.21|DDX17	15004	13170	9872	14383	14389	10731
ENSG00000100207.18|TCF20	1362	1187	869	1262	1229	982
ENSG00000100209.10|HSCB	143.59	150.77	108.81	156.39	132	135.27
ENSG00000100211.10|CBY1	439	459.23	344.69	423.63	485.14	409.51
ENSG00000100216.6|TOMM22	1345	1232	1099	1397	1386	1158
ENSG00000100219.16|XBP1	1039	1027	698	1097	1185	1026
ENSG00000100220.12|RTCB	1887	1872	1364	1974	1975	1612
ENSG00000100221.10|JOSD1	1416	1478	983	1551	1551	1223
ENSG00000100225.18|FBXO7	2217	1805	1552	1960	2239	1535
ENSG00000100226.16|GTPBP1	2576.87	2721.78	2062.08	2870.29	2603.96	2495.8
ENSG00000100227.18|POLDIP3	2678	2150	1927	2227	2803	2008
ENSG00000100228.12|RAB36	670	600	519	685	674	596
ENSG00000100234.11|TIMP3	682	756	496	812	746	683
ENSG00000100239.16|PPP6R2	1341	1335	1148	1399	1327	1235
ENSG00000100241.21|SBF1	2368	2781	2369	2771	2730	2571
ENSG00000100242.15|SUN2	1411.17	1178.88	1247.97	1123.57	1399.3	878.23
ENSG00000100243.21|CYB5R3	1688.47	1722	1523	1682	1750	1544.67
ENSG00000100246.13|DNAL4	281	240	216	236	281	211
ENSG00000100258.18|LMF2	650	730	646	713	682	749
ENSG00000100263.14|RHBDD3	269	302	279	300	332	274
ENSG00000100266.19|PACSIN2	1933	2037	1493	2142	1922	1982
ENSG00000100271.17|TTLL1	293.84	223.77	189.66	245.87	270.93	218.72
ENSG00000100280.16|AP1B1	2159	2495	2096	2619	2523.48	2608.3
ENSG00000100281.14|HMGXB4	1283	1114	918	1375	1284	1032
ENSG00000100284.21|TOM1	517	507	447	506	546	478
ENSG00000100288.19|CHKB	876.73	828.72	584.97	773.45	913.01	619.39
ENSG00000100292.17|HMOX1	185	226	168	245	224	241
ENSG00000100294.12|MCAT	247	241	181	259	226	252
ENSG00000100296.13|THOC5	1045	926	740	1019	1129	947
ENSG00000100297.16|MCM5	1993	1863	1669	1833	2089	1756
ENSG00000100299.18|ARSA	332	423	309	409	414	348
ENSG00000100300.18|TSPO	166	193	199	180	179	199
ENSG00000100302.7|RASD2	112	212	90	243	116	216
ENSG00000100304.13|TTLL12	1177	1317	1077	1401	1322	1361
ENSG00000100307.13|CBX7	127.35	163.05	100.88	130.19	111.84	104.68
ENSG00000100311.16|PDGFB	395	582	451	642	565	748
ENSG00000100314.4|CABP7	17.89	37.59	19.86	48.89	16.77	48.54
ENSG00000100316.16|RPL3	23763.91	24735.79	18357.92	23175.63	24210.27	20043.47
ENSG00000100319.12|ZMAT5	217.11	217.41	198.14	246.11	240.23	219.46
ENSG00000100320.23|RBFOX2	2509	2381	1693	2742	2315	2025
ENSG00000100321.15|SYNGR1	901	1079	672	1027	867	892
ENSG00000100324.14|TAB1	831	803	666	818	769	717
ENSG00000100325.15|ASCC2	1097	1184	810	1159	1113	1103
ENSG00000100330.15|MTMR3	1473.82	1378.27	1085.27	1423.96	1465.34	1231.74
ENSG00000100335.15|MIEF1	1707	1678.54	1358.3	1779.38	1790	1631
ENSG00000100336.17|APOL4	90	101	82	116	83	79
ENSG00000100342.20|APOL1	20	9	9	12	7	6
ENSG00000100344.10|PNPLA3	327	215	295.02	284	378.01	298.01
ENSG00000100345.21|MYH9	4356	5187	3929	5496	4666	5256
ENSG00000100347.15|SAMM50	908	937	715.98	1063	1017.99	884.99
ENSG00000100348.10|TXN2	1625	1575	1275	1746	1751	1459
ENSG00000100350.14|FOXRED2	2632	3008	2425	3583	3011	3056
ENSG00000100353.18|EIF3D	4704	4601	3242	4474	4735	3887
ENSG00000100354.21|TNRC6B	1338	1260	1019	1399	1372	1173
ENSG00000100359.21|SGSM3	1240.08	1591.19	1109.92	1398.8	1406.71	1336.32
ENSG00000100360.15|IFT27	698	636	449	635	619	455
ENSG00000100364.18|KIAA0930	884	953	657	1008	832	875
ENSG00000100372.15|SLC25A17	754	877	511	907	817	755
ENSG00000100376.12|FAM118A	178	203	132	231	235	171
ENSG00000100379.17|KCTD17	603	554	470	610	645	538
ENSG00000100380.14|ST13	6150.85	5925.8	4329.92	6271.85	6085.78	5084.76
ENSG00000100387.8|RBX1	753	694	531	712	768	581
ENSG00000100393.13|EP300	2674	2281	2004	2608	2577	2076
ENSG00000100395.15|L3MBTL2	1344.08	1277.25	1042.71	1415.66	1464.5	1193.47
ENSG00000100401.19|RANGAP1	2540	2639	2264	2580	2758	2559
ENSG00000100403.12|ZC3H7B	2870	3081	2470	3214	3076	2873
ENSG00000100410.8|PHF5A	844	825	564	841	899	678
ENSG00000100412.16|ACO2	2371.85	2804.09	2060.84	3127.68	2683.59	2749.28
ENSG00000100413.17|POLR3H	1108.15	953.91	927.16	1081.32	1165.41	970.72
ENSG00000100416.14|TRMU	1241	1245	968	1236	1289	1057
ENSG00000100417.12|PMM1	483.95	580.98	393.99	578	508.97	466.96
ENSG00000100418.8|DESI1	1326	1244	1064	1588	1459	1239
ENSG00000100422.14|CERK	1905	1905	1453	1987	1956	1733
ENSG00000100425.18|BRD1	1041	875	781	1017	994	858
ENSG00000100426.7|ZBED4	1044	890	836	1048	1075	875
ENSG00000100427.15|MLC1	11994	13018	10409	14234	13742	13503
ENSG00000100429.18|HDAC10	608.15	691.84	540.78	622.5	618.11	623.23
ENSG00000100433.15|KCNK10	1008	986	754	1002	1027	783
ENSG00000100439.10|ABHD4	746	858	625	938	835	803
ENSG00000100441.10|KHNYN	1228.45	1006.46	843.64	1161.86	1159.03	928.38
ENSG00000100442.11|FKBP3	1568.11	1125.54	1074.93	1391.23	1544.07	1009.55
ENSG00000100445.17|SDR39U1	720.48	663.54	484.36	635.14	702.97	529.62
ENSG00000100461.18|RBM23	1513.92	1471.84	1241.93	1813.87	1837.95	1525
ENSG00000100462.16|PRMT5	2658.64	2350.11	1984.58	2482.08	2853.44	2253.91
ENSG00000100478.14|AP4S1	130	166	95	176	164	140
ENSG00000100479.13|POLE2	381	352	260	411	323	259
ENSG00000100483.14|VCPKMT	97	129	87	168	118	102
ENSG00000100485.12|SOS2	801	746	589	892	868	696
ENSG00000100490.9|CDKL1	30.99	37.07	32.95	62.53	54.18	25.84
ENSG00000100503.23|NIN	2581	2304	1802	2662	2777	2127
ENSG00000100504.17|PYGL	2225	2141	1558	2096	2120	1722
ENSG00000100505.13|TRIM9	2220	2269	1613	2635	2269	2188
ENSG00000100519.12|PSMC6	1705.97	1460.96	1147.95	1512.98	1732.95	1226.99
ENSG00000100522.10|GNPNAT1	724.04	656.88	514.03	851.4	769.06	734.52
ENSG00000100523.14|DDHD1	601.4	587.45	458.41	674.51	620.53	559.44
ENSG00000100526.20|CDKN3	423	350	269	332	384	274
ENSG00000100528.12|CNIH1	1625	1489	1131	1708	1588	1497
ENSG00000100532.12|CGRRF1	138	131	92	164	160	118
ENSG00000100554.12|ATP6V1D	1402	1197	867	1475	1293	1085
ENSG00000100564.9|PIGH	265.16	237.26	164.82	262.01	217.33	192.33
ENSG00000100567.13|PSMA3	1114	927	768	1154	1223	931
ENSG00000100568.11|VTI1B	1460.97	1348.3	1078.78	1448.97	1487.16	1172.03
ENSG00000100575.14|TIMM9	362.66	321	230.76	382.51	349	316.86
ENSG00000100577.19|GSTZ1	751	771	638	811	854	680
ENSG00000100578.15|KIAA0586	1024.88	974.07	741.93	1076.58	1122.09	955.58
ENSG00000100580.8|TMED8	1128	860	728	1038	1092	916
ENSG00000100583.4|SAMD15	88	78	72	67	89	58
ENSG00000100591.8|AHSA1	2210	1937	1605	2159	2382	1901
ENSG00000100592.15|DAAM1	1050	1164	628	1148	1046	973
ENSG00000100593.18|ISM2	76	67	55	84	87	71
ENSG00000100596.6|SPTLC2	1764	1618	1302	1898	1982	1747
ENSG00000100600.15|LGMN	1127	1227	970	1395	1292	1134
ENSG00000100601.10|ALKBH1	309	263	211	308	312	253
ENSG00000100603.13|SNW1	1687.96	1375.91	1131.94	1614.94	1718.87	1311.96
ENSG00000100605.17|ITPK1	954	950	875	1055	1029	1023
ENSG00000100612.14|DHRS7	292.86	291.25	183.24	261.47	280.88	180.5
ENSG00000100614.18|PPM1A	993	837	637	971	953	769
ENSG00000100625.9|SIX4	311	278	261	383	376	321
ENSG00000100626.17|GALNT16	1058.96	877.94	661	934.98	997.99	819.97
ENSG00000100629.17|CEP128	241	265	160	272	227	235
ENSG00000100632.11|ERH	2914	2756	2226	3119	3041	2487
ENSG00000100644.17|HIF1A	7983	7218.97	5965	8503.67	8504.86	7202.99
ENSG00000100647.8|SUSD6	789	825	618	1010	869	782
ENSG00000100650.15|SRSF5	5017	4240	3324	4732	4931	3387
ENSG00000100664.11|EIF5	4182	3369	2642	3578	3974	2960
ENSG00000100697.14|DICER1	1533	1432	1050	1494	1492	1088
ENSG00000100711.13|ZFYVE21	624.49	637.4	487.64	720.21	695.59	611.75
ENSG00000100714.16|MTHFD1	5086.19	4771.99	3731.09	5753.04	5448.38	4887.9
ENSG00000100722.20|ZC3H14	2460.73	2162.34	1702.25	2545.8	2501.47	2056.31
ENSG00000100726.15|TELO2	494	718	576	755	577	759
ENSG00000100731.15|PCNX1	1452	1379	979	1509	1479	1270
ENSG00000100744.15|GSKIP	423	306	254	403	367	338
ENSG00000100749.8|VRK1	791	916	629	1069	942	884
ENSG00000100764.14|PSMC1	2198.67	1777.67	1678.47	2274.83	2351.62	1755.77
ENSG00000100767.16|PAPLN	13	11	4	12	10	13
ENSG00000100784.12|RPS6KA5	225.34	263.84	155	300.72	240.5	224.61
ENSG00000100796.17|PPP4R3A	1682	1328	1068	1478	1616	1231
ENSG00000100802.15|C14orf93	155	153	126	166	180	124
ENSG00000100804.18|PSMB5	2473	2446	1924	2771	2779	2552
ENSG00000100811.13|YY1	2426	2362	1785	2819	2516	2072
ENSG00000100813.14|ACIN1	6630.71	5652.9	4880.31	5791.47	6685.56	4916.23
ENSG00000100814.18|CCNB1IP1	963	948	640	934	902	716
ENSG00000100815.12|TRIP11	933	791	615	903	1025	737
ENSG00000100823.12|APEX1	5199	3993	3564	4197	4981	3405
ENSG00000100836.10|PABPN1	4034.55	3651.05	2853	3701.25	4030.94	2912.77
ENSG00000100842.13|EFS	17	12	9	16	12	12
ENSG00000100852.13|ARHGAP5	3102.2	2468.18	2013.36	3023.36	3157.75	2446.79
ENSG00000100865.15|CINP	463.3	482.07	340.44	538.66	496.59	435.36
ENSG00000100867.14|DHRS2	36	13	7	13	23	8
ENSG00000100883.12|SRP54	1817	1670	1142	1794	1660	1417
ENSG00000100888.13|CHD8	3331.43	3108.61	2448	3517	3448.26	2764.58
ENSG00000100889.11|PCK2	266	322	188	277	274	255
ENSG00000100890.15|KIAA0391	771.48	712.5	571.42	903.6	754.9	618.21
ENSG00000100897.17|DCAF11	1269.95	1195	1017.61	1283.95	1420	1163.98
ENSG00000100902.10|PSMA6	1836.78	1663.6	1250.39	1811.35	1962.05	1559.97
ENSG00000100906.10|NFKBIA	264	217	170	205	240	185
ENSG00000100908.14|EMC9	129.89	165.37	105.08	159.3	146.99	138.69
ENSG00000100911.16|PSME2	2006	1900.99	1471	2089.99	2156	1776.97
ENSG00000100916.14|BRMS1L	597.7	552.38	418.67	594.49	602.66	515.67
ENSG00000100918.13|REC8	175	183	103	161	132	131
ENSG00000100926.15|TM9SF1	1129	1116.16	820.35	1230.8	1170	1021.77
ENSG00000100934.15|SEC23A	2167	1761	1398	1923	2113	1593
ENSG00000100938.17|GMPR2	916	968	616	910	858	781
ENSG00000100941.9|PNN	5064	4203.99	3417	4584	5078	3521.96
ENSG00000100949.14|RABGGTA	376	373	282	349	415	325
ENSG00000100968.14|NFATC4	1378	1574	1148	1647	1517	1253
ENSG00000100979.15|PLTP	3563.36	3917.13	3178.09	4278.49	4125.39	3876.54
ENSG00000100982.12|PCIF1	864	668.96	706	738	821.97	654
ENSG00000100983.11|GSS	2727	2816	2108	3120	2965	2704
ENSG00000100985.7|MMP9	5.48	14	9.02	9	3.4	14
ENSG00000100991.12|TRPC4AP	2394	2371	1814	2359	2397	2126
ENSG00000100994.12|PYGB	4583	4598	3993	5013	5138	4704
ENSG00000100997.19|ABHD12	1256	1381	924	1482	1308	1186
ENSG00000101003.10|GINS1	1578	1556	1109	1882	1787	1529
ENSG00000101004.15|NINL	267	209	246	299	294	190
ENSG00000101019.22|UQCC1	1308	1379	1061	1562	1473	1225
ENSG00000101040.19|ZMYND8	3162	3183	2237	3486	2999	2672
ENSG00000101052.12|IFT52	748	626	516	595	668	465
ENSG00000101057.16|MYBL2	2108	2952	1897	3063	2471	2742
ENSG00000101079.21|NDRG3	757	622	503	707	778	529
ENSG00000101084.18|RAB5IF	980.99	762.85	588.02	862.58	999.72	783.25
ENSG00000101096.20|NFATC2	13	15	13	23	22	17
ENSG00000101098.12|RIMS4	3315.7	2976.88	2633.2	3626.32	3577.5	3135.57
ENSG00000101104.12|PABPC1L	2028	2238	1401	2438	1980	1859
ENSG00000101109.12|STK4	1799	1568	1316	1797	1864	1520
ENSG00000101115.13|SALL4	209	225	145	247	214	206
ENSG00000101126.17|ADNP	5289	4399	3493	4828	5308	3792
ENSG00000101132.10|PFDN4	722	482	430	577	702	437
ENSG00000101134.11|DOK5	111	133	81	159	119	170
ENSG00000101138.11|CSTF1	1230	1318	906	1421	1247	1212
ENSG00000101144.13|BMP7	3056	2822	2496	3153	3205	2589
ENSG00000101146.13|RAE1	2027	1897	1394	1994	2080	1588
ENSG00000101150.17|TPD52L2	3792	4244	2933	4489	3931	3797
ENSG00000101152.11|DNAJC5	2563	2678	2152	2817	2707	2594
ENSG00000101158.14|NELFCD	4090	3497	2932	4058	4146	3319
ENSG00000101161.8|PRPF6	2953	2765	2390	2677	3076	2614
ENSG00000101162.3|TUBB1	20.21	5.03	17.16	18.11	17.16	15.18
ENSG00000101166.16|PRELID3B	622	551	419	659	629	515
ENSG00000101181.17|MTG2	811	820	715	884	928	892
ENSG00000101182.15|PSMA7	3494	3188	2884	3314	3950	3085
ENSG00000101187.16|SLCO4A1	934.15	761.12	745.41	777.69	993.85	683.93
ENSG00000101189.7|MRGBP	976	855.99	649.97	926	963.99	748
ENSG00000101190.12|TCFL5	460	350	275	437	552	319.16
ENSG00000101191.16|DIDO1	2897	2476	2215	2823	2779	2340
ENSG00000101193.8|GID8	2142	2223	1708	2351	2237	1914
ENSG00000101198.15|NKAIN4	44	27	29	26	44	30
ENSG00000101199.13|ARFGAP1	3086	3331	2898	3120	3264	3117
ENSG00000101203.16|COL20A1	2631	2856	2538	3000	2872	3018
ENSG00000101210.12|EEF1A2	5641	7153	5131	6895	5878	6337
ENSG00000101216.11|GMEB2	584	615	465	556	584	529
ENSG00000101220.17|C20orf27	958	1049	960	1114	1141	1167
ENSG00000101222.12|SPEF1	5	14	3	11	5	13
ENSG00000101224.17|CDC25B	6967	8565	6009	7964	7318	7038
ENSG00000101236.17|RNF24	1099.92	982.63	778.69	1067.32	1075.24	786.89
ENSG00000101246.20|ARFRP1	613	640	480	653	609	643
ENSG00000101247.18|NDUFAF5	286	279	223	279	311	202
ENSG00000101255.11|TRIB3	394	441	294	442	401	404
ENSG00000101265.16|RASSF2	3109	1885	2128	2144	3179	1639
ENSG00000101266.19|CSNK2A1	7224.71	5966.33	4957.88	6428.14	6959.52	5065.97
ENSG00000101290.14|CDS2	4083	4353	2985	4732	4241	3850
ENSG00000101294.17|HM13	3298.16	3208.77	2569.67	3352.82	3464.94	3071.09
ENSG00000101298.15|SNPH	36	30	31	25	36	29
ENSG00000101306.10|MYLK2	24	14	24	10	19	9
ENSG00000101307.15|SIRPB1	7	14.25	10.57	19.4	10.88	8.48
ENSG00000101310.16|SEC23B	2828	2706	1931	2960	2804	2455
ENSG00000101333.16|PLCB4	571	634	312	691	567	515
ENSG00000101337.15|TM9SF4	4288	4251	3348	4521	4643	3924
ENSG00000101343.14|CRNKL1	1309	1178	858	1254	1257	1028
ENSG00000101346.14|POFUT1	4797	4587	3755	5231	5273	4413
ENSG00000101347.9|SAMHD1	536.88	588.39	405.87	632.58	576.59	466.95
ENSG00000101350.8|KIF3B	2979	2833	2197	3139	2988	2601
ENSG00000101353.14|MROH8	34.02	39.13	14.04	41.05	29.01	17.01
ENSG00000101361.17|NOP56	10715	8969	7423.95	9909.03	11443.98	8530.96
ENSG00000101363.12|MANBAL	1503	1316	1068	1465	1412	1220
ENSG00000101365.21|IDH3B	2302	2223	1801	2416	2482	2119
ENSG00000101367.9|MAPRE1	6469	5661	4739	6977	7006	5716
ENSG00000101384.12|JAG1	8443	8831	6864	9876	9372	8782
ENSG00000101391.21|CDK5RAP1	803	744	613	806	855	632
ENSG00000101400.5|SNTA1	258	277	223	223	237	243
ENSG00000101407.13|TTI1	2262	2286	1529	2361	2274	1914
ENSG00000101412.13|E2F1	1463	1530	1222	1656	1541	1481
ENSG00000101413.11|RPRD1B	1363.84	1338	1074	1656	1488	1261
ENSG00000101417.12|PXMP4	559	583	393	642	530	535
ENSG00000101421.4|CHMP4B	1997	1725	1408	1836	2043	1722
ENSG00000101439.9|CST3	1083	980	894	896	1072	851
ENSG00000101442.10|ACTR5	271	216	204	256	222	189
ENSG00000101443.18|WFDC2	26	22	24	18	33	35
ENSG00000101444.13|AHCY	5418.97	5392	4433	6035	6110	5332
ENSG00000101447.15|FAM83D	1330	1277	1061	1365	1385	1113
ENSG00000101452.15|DHX35	787	593	596	698	821	592
ENSG00000101457.13|DNTTIP1	911	832	683	934	887	788
ENSG00000101460.13|MAP1LC3A	267	361	222	296	296	300
ENSG00000101463.6|SYNDIG1	12	14	3	4	11	1
ENSG00000101464.10|PIGU	643.99	568	471	625.99	778	560
ENSG00000101473.17|ACOT8	433.76	483.6	364.47	476.35	453.86	365.53
ENSG00000101474.12|APMAP	5686	5128	4158	5662	6013	4997
ENSG00000101493.11|ZNF516	894	790	628	843	868	680
ENSG00000101544.9|ADNP2	1478	1356	1151	1530	1478	1161
ENSG00000101546.13|RBFA	809.42	716.99	560.74	821.21	799.68	605.27
ENSG00000101557.15|USP14	2234	2022	1732	2417	2463	1938
ENSG00000101558.13|VAPA	2168.7	1900.41	1489.22	2230.6	2325.32	1768.83
ENSG00000101574.15|METTL4	403	347	245	430	376	326
ENSG00000101577.9|LPIN2	2381	2451	1690	2578.98	2274	2063
ENSG00000101596.15|SMCHD1	3339	3196	2003	3693	3277	2822
ENSG00000101608.12|MYL12A	1254.35	1179	906	1406.39	1396.99	1186
ENSG00000101624.10|CEP76	287.95	241	201.86	345.64	277	286.79
ENSG00000101638.13|ST8SIA5	76	60	47	81	98	56
ENSG00000101639.18|CEP192	1413	1251	891	1368	1389	1137
ENSG00000101654.17|RNMT	2213	2073	1403	2049	2054	1583
ENSG00000101665.9|SMAD7	28	34	25	36	39	27
ENSG00000101670.12|LIPG	727.15	485	537	662	839	626
ENSG00000101680.15|LAMA1	2169	2052	1477	2181.91	2155	1842
ENSG00000101695.9|RNF125	11	10	4	8.65	12	2
ENSG00000101745.17|ANKRD12	800	754	557	888	819	582
ENSG00000101751.10|POLI	780.89	657.95	507	691	742.69	490.86
ENSG00000101752.11|MIB1	2724	2164	1764	2508	2700	1959
ENSG00000101773.19|RBBP8	1669	1372	1037	1626	1726	1320
ENSG00000101782.15|RIOK3	1242	1285	820	1362	1248	1071
ENSG00000101811.13|CSTF2	749	640	505	671	789	585
ENSG00000101843.19|PSMD10	504	448	349	479	511	414
ENSG00000101844.18|ATG4A	67	56	45	80	70	44
ENSG00000101846.6|STS	492	397	413	555	508	493
ENSG00000101849.16|TBL1X	993	1021	759	1007	1035	896
ENSG00000101856.10|PGRMC1	2051	1903	1401	2168	2084	1652
ENSG00000101868.10|POLA1	1402	1490	860	1729	1391	1366
ENSG00000101871.14|MID1	1610	1622	945	1541	1376	1278
ENSG00000101882.10|NKAP	337.47	328.39	261.63	333	371.88	292.74
ENSG00000101888.11|NXT2	119	103	85	107	97	89
ENSG00000101898.6|MCTS2P	23.84	4.23	9.33	13.41	12.06	15.91
ENSG00000101901.11|ALG13	612	500	381	548	562	431
ENSG00000101911.12|PRPS2	533	502	352	602	566	501
ENSG00000101928.13|MOSPD1	250	213	208	269	267	202
ENSG00000101935.10|AMMECR1	1421	1232	1186	1491	1615	1189
ENSG00000101938.14|CHRDL1	1718	1424	1097	1486	1664	1291
ENSG00000101940.18|WDR13	756	869	723	847	775	818
ENSG00000101945.16|SUV39H1	424.79	498	342	526	460	496
ENSG00000101955.15|SRPX	172	111	99	131	186	140
ENSG00000101966.12|XIAP	1198	1061	810	1278.93	1144	1008
ENSG00000101972.18|STAG2	4236	3819	2929	4534	4486	3610
ENSG00000101974.14|ATP11C	561	360	353	450	590	372
ENSG00000101986.12|ABCD1	259	282	236	233	245	278
ENSG00000101997.13|CCDC22	224	246	226	261	242	276
ENSG00000102003.10|SYP	479	330	297	355	482	306
ENSG00000102007.11|PLP2	1107.9	1126.61	817.39	1093.19	1220.79	929.69
ENSG00000102024.18|PLS3	893	1139	665	1101	1067	941
ENSG00000102030.16|NAA10	1015	891.81	748	970.38	1061	813
ENSG00000102032.13|RENBP	154	197	124	202	137	153
ENSG00000102034.16|ELF4	209	209	156	223	195	165
ENSG00000102038.15|SMARCA1	2915	2591	1918	2916	3041	2354
ENSG00000102054.17|RBBP7	3776.75	3360.58	2659.96	3753.95	3759	2978.9
ENSG00000102057.10|KCND1	74	100	90	93	74	60
ENSG00000102078.16|SLC25A14	164	163	132	126	212	128
ENSG00000102081.14|FMR1	1115	918	725	1055	1129	765
ENSG00000102096.9|PIM2	241	237	184	273	309	225
ENSG00000102098.18|SCML2	219	162	129	214	228	173
ENSG00000102100.16|SLC35A2	402	487	343	464	472	436
ENSG00000102103.16|PQBP1	890	832.26	677	823	896.55	695.51
ENSG00000102109.9|PCSK1N	41	51	50	38	38	29
ENSG00000102119.10|EMD	899	943	716	955	926	810
ENSG00000102125.16|TAZ	438	444	343	398	400	336
ENSG00000102144.15|PGK1	9116	7812	6560.74	7152	8290	5408
ENSG00000102158.19|MAGT1	1840	1734	1382	1881	2043	1556
ENSG00000102172.16|SMS	4796.94	3912.99	3242.96	4322.95	4691.98	3352.96
ENSG00000102174.9|PHEX	81	83	48	96	81	80
ENSG00000102178.13|UBL4A	820	830	638	811	794	747
ENSG00000102181.21|CD99L2	1290	1124	956	1261	1379	1068
ENSG00000102189.16|EEA1	621	561	346	696	638	589
ENSG00000102218.6|RP2	501	496	358	521	504	455
ENSG00000102221.14|JADE3	726	624	518	734	804	533
ENSG00000102225.16|CDK16	3805	3659	3091	3666	3920	3289
ENSG00000102226.9|USP11	4887	5745	3999	5554	5372	5232
ENSG00000102230.13|PCYT1B	556	494	439	656	657	466
ENSG00000102241.12|HTATSF1	1446	1179	980	1368	1494	1204
ENSG00000102265.12|TIMP1	1775	1841	1610	2034	2053	1818
ENSG00000102271.14|KLHL4	325	277	291	364	362	282
ENSG00000102302.8|FGD1	344.67	307.71	300.09	327.64	313.27	313.21
ENSG00000102309.13|PIN4	633	504	410	492	571	395
ENSG00000102312.21|PORCN	160	162	153	186	174	188
ENSG00000102316.17|MAGED2	4481	4183	3156	4301	4378	3420
ENSG00000102317.18|RBM3	4000.47	3006.99	2832	3400.82	4205	2881.67
ENSG00000102359.7|SRPX2	22.2	23.03	16.1	22.37	15.83	22.75
ENSG00000102362.15|SYTL4	187.8	105.97	108.9	118.63	170.17	106.25
ENSG00000102383.14|ZDHHC15	400	336	240	357	429	287
ENSG00000102384.13|CENPI	335	289	236	316	378	285
ENSG00000102385.12|DRP2	34	50	33	26	36	31
ENSG00000102390.10|PBDC1	484	428	320	476	586	351
ENSG00000102393.10|GLA	377	399	300	422	416	327
ENSG00000102401.20|ARMCX3	1176	1095	738	1053	1158	911
ENSG00000102409.10|BEX4	108	104	59	78	66	68
ENSG00000102445.18|RUBCNL	90	81	79	56	78	63
ENSG00000102452.17|NALCN	20	17	12	24	21	12
ENSG00000102466.15|FGF14	224	340	125	346	178	272
ENSG00000102471.14|NDFIP2	308	346	199	435	347	353
ENSG00000102531.16|FNDC3A	1164	1095	787	1231	1158	999
ENSG00000102543.14|CDADC1	40	45	36	42	20	20
ENSG00000102547.19|CAB39L	105	100	99	109	113	89
ENSG00000102554.14|KLF5	80	73	36	69	85	53
ENSG00000102572.14|STK24	1539.46	1314.15	1069.78	1572.72	1518.98	1209.91
ENSG00000102575.11|ACP5	14	36	13	30	12	20
ENSG00000102580.15|DNAJC3	921	818	597	998	844	795
ENSG00000102595.20|UGGT2	853	874	563	1007	907	715
ENSG00000102606.18|ARHGEF7	4257	4494	2900	4618	4026	4079
ENSG00000102699.6|PARP4	1776.05	1706.03	1181.28	1934	1652.92	1568
ENSG00000102710.20|SUPT20H	1295.82	1043.59	824.94	1023.23	1256.26	882.67
ENSG00000102738.7|MRPS31	167	142	103	151	158	104
ENSG00000102743.15|SLC25A15	344	291	268	374	345	296
ENSG00000102753.10|KPNA3	791	729	564	790	782	627
ENSG00000102763.18|VWA8	273	250	184	256	278	198
ENSG00000102780.16|DGKH	227	199	136	231	191	181
ENSG00000102781.14|KATNAL1	748	822	519	874	770	716
ENSG00000102786.15|INTS6	618	459	472	758.99	660	599.88
ENSG00000102796.11|DHRS12	27	47	17	33	22	19
ENSG00000102804.15|TSC22D1	2244	2258.68	1639	2399.68	2350.66	1851.63
ENSG00000102805.15|CLN5	446.56	359.72	281.41	377.38	468.96	335.08
ENSG00000102858.13|MGRN1	2396	2801	2366	3057	2591	2632
ENSG00000102870.6|ZNF629	1812	1654	1331	1740	1811	1541
ENSG00000102871.16|TRADD	59	59	31	44	38	43
ENSG00000102878.16|HSF4	570.51	557.62	432.9	532.46	544.64	459.75
ENSG00000102879.15|CORO1A	123	120.61	148	128	154.39	116
ENSG00000102882.12|MAPK3	1059	895	845	925	1063	827
ENSG00000102886.15|GDPD3	48	39	38	55	52.92	30.85
