Ctrl_417_R1B1	LMP_417_R1B1	Ola_417_R1B1	LMP.Olap_417_R1B1	Ctrl_417_R2B2	LMP_417_R2B2	Ola_417_R2B2	LMP.Olap_417_R2B2	Ctrl_417_R3B2	LMP_417_R3B2	Ola_417_R3B2	LMP.Olap_417_R3B2
ENSG00000103145.10|HCFC1R1	687.34	660.3	579.25	742.68	527.17	525.53	517.05	451.05	487.72	563.32	591.99	572.29
ENSG00000103148.15|NPRL3	827.29	729.4	637.37	924.36	557	537.29	630.41	525.87	500.21	581.03	658.54	623.88
ENSG00000103150.6|MLYCD	203.96	191.6	179.55	217.78	169.15	168.05	181.68	146.2	198.42	190.79	203.18	196
ENSG00000103152.11|MPG	765	784.6	763.27	978.64	754	684.71	787.04	584.76	395.79	662.97	630.72	709.83
ENSG00000103154.9|NECAB2	105	107	82	95	65	60	84	57	66	65	55	77
ENSG00000103160.12|HSDL1	1077	973	847	1136	872	908	964	919	1201	1213	1214	1146
ENSG00000103168.16|TAF1C	1323	1272	1120	1343.32	1052	925	1089	865	749	892	985	920
ENSG00000103174.13|NAGPA	269	275	203	274	186.99	160	176	142	221	260	247	231.35
ENSG00000103175.11|WFDC1	16	11	14	12	6	8	14	3	3	1	5	6
ENSG00000103187.8|COTL1	823	763	615	826	552	514	657	494	990	1161	1086	1267
ENSG00000103194.15|USP10	1390	1221	1088	1397	1181	1092	1197	935	1521	1386	1501	1311
ENSG00000103196.12|CRISPLD2	19	23	17	34	28	28	27	27	15	12	10	16
ENSG00000103197.18|TSC2	2047.09	2188.37	1814.98	2240.33	1653.81	1532.42	1630.62	1488.73	1269.88	1456.99	1552.32	1498.62
ENSG00000103199.13|ZNF500	278.68	292.59	216.72	316.37	264.5	208	255.92	174.57	204.81	202.88	240.69	211
ENSG00000103202.13|NME4	1460.48	1424	1295	1813.44	1159	1151	1143	1029	1147.06	1568	1574.07	1683
ENSG00000103222.19|ABCC1	755	741	641	872	680	588	596	603	793	751	818	774
ENSG00000103226.18|NOMO3	1188.44	932.79	918	1207.69	1032.2	799.7	935.96	746.84	1265.52	968.38	1126.99	960.64
ENSG00000103227.18|LMF1	117.32	111	100.83	135	102	92.62	123	70.66	34.11	42	62	39
ENSG00000103241.7|FOXF1	297	264	249	269	246	257	251	209	246	233	271	273
ENSG00000103245.14|CIAO3	481.64	407.57	401.14	506.07	372.34	351.09	402.14	315.89	264	327.52	366.12	390.95
ENSG00000103248.18|MTHFSD	387	424	300	423	328	340	337	293	257	311	294	290
ENSG00000103249.18|CLCN7	2297.66	2280.35	2148.15	2811.29	1803.1	1720.7	2035.92	1608.38	1344.8	1877.43	2124.8	2211.22
ENSG00000103253.18|HAGHL	205.36	173.43	193.86	194.93	156.66	154.91	197.86	128.11	111	213.48	169.88	212.05
ENSG00000103254.10|FAM173A	82	69	55	54	72	49	57	38	33	37	49	40
ENSG00000103257.9|SLC7A5	398.54	389.23	363.31	487.5	327.33	298.13	330.78	398.44	328	495.63	463.26	487.93
ENSG00000103260.9|METRN	619	579	495	559	567	484	640	492	332	374	410	338
ENSG00000103264.18|FBXO31	870.01	859.24	741.68	925.83	795.2	732.88	834.38	716.87	749.64	746.11	879.41	796.68
ENSG00000103266.11|STUB1	1700.03	1416.65	1388.06	1541.75	1193.55	1081.24	1267.78	960.32	1180.29	1418.44	1553.01	1451.81
ENSG00000103269.13|RHBDL1	49	87	44	65	51	40	40	42	50	49	60	56
ENSG00000103274.11|NUBP1	533.48	476.55	417.33	503.08	366.56	415.62	453.49	298.51	345.72	379.67	395.78	348.55
ENSG00000103275.20|UBE2I	1812.93	1426.72	1215.97	1616.09	1354.67	1293.93	1341.52	1269.75	1858.6	1683.39	1736.39	1582.06
ENSG00000103316.11|CRYM	100	109	91	141	75	84	68	75	39	34	35	27
ENSG00000103319.12|EEF2K	1030.61	983.61	869.94	1162.78	916.01	848.7	917.25	869.46	1090.54	872.69	1086.86	923.06
ENSG00000103326.12|CAPN15	330	278	314	328	270	239	239	238	198	301	313	399
ENSG00000103335.22|PIEZO1	1207.73	1244.7	1056.81	1440.31	877.06	854.29	930.98	924.82	860.03	1184.69	1150.54	1308.77
ENSG00000103342.13|GSPT1	3176	2475	2379	2886	2686	2609	2958	2255	3275	2784	3003	2745
ENSG00000103343.13|ZNF174	288	239	216	264	238	217	271	227	250	238	214	245
ENSG00000103351.13|CLUAP1	409.06	392	310.07	422	335.08	314	323	256	331	280.85	356	255.44
ENSG00000103353.16|UBFD1	1477	1230	1159	1366	1159	1068	1332	962.99	1295	1071	1279	990
ENSG00000103356.15|EARS2	688	446	456	584	497	440	524	337	501	448	496	399
ENSG00000103363.14|ELOB	1250.87	1120	1034.96	1233.84	1013.96	857.95	1168.97	842.91	780.95	997.98	1180.97	1068.98
ENSG00000103365.15|GGA2	1817	1555	1396	1785	1469	1420	1497	1379	1707	1522	1676	1452
ENSG00000103404.14|USP31	559.56	490.87	450.26	536.25	510.85	513.33	538.82	454.69	477.31	442.45	414.62	473.01
ENSG00000103415.12|HMOX2	678	651	552	683	571	555	573	459	773.92	838	803	772
ENSG00000103423.14|DNAJA3	1245	1100	966	1241	1002	928	1107	846	1011	993	1095	980
ENSG00000103426.12|CORO7-PAM16	0	5.64	18.46	0	0	0	0	5.7	0	0	0	0
ENSG00000103429.11|BFAR	1105	932	810	1098	894	749	928	714	1142	1064	1060	937
ENSG00000103449.11|SALL1	2034	1861	1635	2103	2042	1832	2160	1638	919	718	971	690
ENSG00000103460.17|TOX3	503.27	510	425	541.39	362	321	378.8	333	498	580	487	519
ENSG00000103472.10|RRN3P2	8.74	3.37	4.4	8.79	5.31	10.66	6.31	6.5	6.39	5.65	4.2	5.48
ENSG00000103479.16|RBL2	1748.24	1435.03	1354.65	1574.71	1405.89	1218.9	1608.58	1219.59	1445.03	1160.91	1199.69	976
ENSG00000103485.18|QPRT	5.91	10	7	17	9	16	12	13	1	6	8	6
ENSG00000103494.14|RPGRIP1L	169	135	109	174	164	165	149	132	149	143	155	132
ENSG00000103495.14|MAZ	4887.3	4090.8	3766.82	4668.82	4257.44	3894.62	4745.79	3712.39	3453.46	3494.41	3808.75	3517.26
ENSG00000103496.15|STX4	929	876	657	874	638	549	644	542	860	729	850	863
ENSG00000103502.14|CDIPT	925	887	782	947	731	694	811	686	700	798	877	738
ENSG00000103507.14|BCKDK	672	627	567	744	619	569	583	581	586	692	781	802
ENSG00000103510.20|KAT8	980	902	672	905	764	702	778	725	605	529	584	511
ENSG00000103512.15|NOMO1	6595.86	5209.02	5114.79	5904.67	5544.25	4695.56	5666.01	4399.35	5814	4763.62	5712.11	4792.77
ENSG00000103522.16|IL21R	0	5.21	8.75	10.37	3.9	9.49	8.18	2.42	9.35	3.15	8.26	8.5
ENSG00000103528.17|SYT17	544	450	397	510	514	387.92	455	432	472	308	427	304
ENSG00000103540.16|CCP110	1680	1524	1315	1836	1630	1755	1779	1681	1934	1664	1724	1533
ENSG00000103544.14|VPS35L	1781	1637	1437	1704	1385	1322	1503	1262	1689	1335	1680	1311
ENSG00000103546.18|SLC6A2	6	3	3	8.97	11	4.2	11	4	0	0	0	0
ENSG00000103549.21|RNF40	3660.81	3539.23	2982.1	3788.97	3016.35	2679.85	3116.49	2353.46	2396.79	2563.65	2887.59	2725.21
ENSG00000103550.14|KNOP1	493	401	354.03	483.23	366	359	391	304	398	370	392	355.01
ENSG00000103591.12|AAGAB	1331	1090	1010	1222	1029	972	1162	889	1386	1237	1325	1106
ENSG00000103599.20|IQCH	61.36	37	45.68	54.09	52	45	61.92	33.33	51	40	33.54	41
ENSG00000103642.12|LACTB	252	242	210	286	234	208	218	233	687	562	648	627
ENSG00000103647.12|CORO2B	3218	2797	2539	2906	2654	2082	2816	1971	1484	1307	1448	1268
ENSG00000103653.16|CSK	1494	1572	1279	1711	1268	1141	1370	1075	1108	1338	1505	1496
ENSG00000103657.14|HERC1	1387	1171	1106	1303	1303	1129	1405	1227	1307	1107	1373	998
ENSG00000103671.9|TRIP4	341	272	229	266	240	248	234	206	300	232	267	217
ENSG00000103707.10|MTFMT	236	168	153	186	129	156	186	135	222	179	183	206
ENSG00000103710.11|RASL12	5	2	4	2	12	9	10	9	10	2	9	10
ENSG00000103723.13|AP3B2	529	460	462	503	397	316	369	306	400	384	406	424
ENSG00000103740.10|ACSBG1	47.38	49.29	41.76	47.84	115.13	91.99	134.18	114.03	38.33	19.32	29.89	23.88
ENSG00000103742.12|IGDCC4	59	56	62	44	35	37	49	27	150	107	143	147
ENSG00000103769.10|RAB11A	3154	2563	2371	2976	2544	2517	2926	2193	3072	2607	2739	2506
ENSG00000103811.16|CTSH	13	11	7	18	21	5	8	3	6	14	8	4
ENSG00000103852.13|TTC23	889.27	802.35	690.92	825.17	743.19	641.25	805.48	621.23	778	686.45	747.51	565.87
ENSG00000103855.18|CD276	6803	5921	5950	6906	6095	5384	6641	5294	6211	7052	7728	7162
ENSG00000103876.12|FAH	600	561	480	638	524	451	565	456	621	606	655	640
ENSG00000103888.17|CEMIP	6736	4430	5190.87	4874	6234.88	4488	6247	4056.78	5068.97	4071.96	5162	3884
ENSG00000103932.12|RPAP1	682	687	527	795	604	510	575	476	552	620	697	631
ENSG00000103942.13|HOMER2	1755	1691	1439	1762	1812	1568	1856	1456	1701	1529	1760	1368
ENSG00000103966.11|EHD4	2480	2112	2044	2475	2790	2506	3074	2386	1709	1716	1879	1777
ENSG00000103978.15|TMEM87A	2434	1964.34	1768	2160.16	1843.19	1651.96	1989.04	1532.62	1877.49	1540.52	1683.42	1392.4
ENSG00000103994.17|ZNF106	4816	4067	3951	4635	3989	3777	4324	3663	3883	3233	3863	3036
ENSG00000103995.14|CEP152	635	545	497	652	620.93	665	619.98	657	854.94	787	779	757.91
ENSG00000104043.14|ATP8B4	5	11	5	13	4	7	8	13	6	7	13	12
ENSG00000104044.16|OCA2	13	10	10	13	10	12	9	10	0	1	4	1
ENSG00000104047.15|DTWD1	297	290	219	258.98	251	236	285	172	231	181	200	179
ENSG00000104064.17|GABPB1	469.55	367.98	360.04	390.08	392.24	321.75	385.78	327.59	366.92	292.22	369.48	277.43
ENSG00000104067.16|TJP1	2331	1990	1868	2158	2169	1995	2305	1764	1619	1400	1664	1314
ENSG00000104081.14|BMF	26	42.98	25.69	50	25	19	25	31	81	75	66.55	63
ENSG00000104093.13|DMXL2	703.53	620.69	527.18	644	680.58	633.76	710.79	672.62	712.16	565	658	485.64
ENSG00000104112.9|SCG3	399	315	312	357	343	308	339	288	195	151	172	137
ENSG00000104129.10|DNAJC17	458.24	489.95	396	515.12	428.87	382	417.45	343.9	415	307.47	408.08	320.7
ENSG00000104131.13|EIF3J	2097	1656	1593	1757	1630.34	1427	1533	1242	1729	1580	1522	1511
ENSG00000104133.15|SPG11	2309	1943	1826	2295	1879.66	1801	2037	1622	1990	1561	1899	1524
ENSG00000104140.7|RHOV	21	35	17	33	19	25	15	27	20	29	23	39
ENSG00000104142.11|VPS18	1206	1241	1027	1537	1078	1101	1183	1124	1339	1637	1723	1898
ENSG00000104147.9|OIP5	139.22	99.14	111.72	137.31	111.23	142.59	155.82	111.19	128.16	120.68	125.75	119.09
ENSG00000104154.7|SLC30A4	447	332.81	333	422	320	318	381	291	354	272.85	330.93	296
ENSG00000104164.10|BLOC1S6	2081	1654.96	1628	2003	1604.98	1657.99	1773	1449	2110	1777	1962	1729.98
ENSG00000104177.18|MYEF2	2640.34	2257.08	1912.5	2465.94	2661.48	2551.01	2711.5	2266.44	2659.5	2236.17	2182.58	2119.47
ENSG00000104205.14|SGK3	249.41	219	237.65	270	242	256.06	250.95	222	282.09	230	229.71	206
ENSG00000104218.14|CSPP1	274.72	237	236.2	244.87	203.49	186.68	239.77	167	309.81	303.87	279	240.88
ENSG00000104219.13|ZDHHC2	853	741	672	822	767	710	866	612	656	506	649	525
ENSG00000104221.12|BRF2	353.93	321.69	255.25	333.72	287.14	254.37	296.4	239.29	287.01	294.13	296.52	339.08
ENSG00000104228.13|TRIM35	451	338	394	356	365	312	377	296	391	386	408	398
ENSG00000104231.11|ZFAND1	383	358	251	360	334	327	366	277	352	340	356	302
ENSG00000104290.11|FZD3	171	149	161	188	146	156	154	152	214	152	192	181
ENSG00000104299.15|INTS9	257	253	190	255	246	210	204	175	270	201	247	218
ENSG00000104312.8|RIPK2	319	305	271	319	267	281	300	243	487	389	413	402
ENSG00000104313.19|EYA1	324	242.95	232	282.97	318.99	305.97	366	255.98	381.98	314.99	384.99	241
ENSG00000104320.13|NBN	1435	1148	1084	1414	1272	1300	1464	1081	1174	1096	1205	1047
ENSG00000104321.11|TRPA1	3.33	10.38	4.21	6.05	5.73	0	12.9	0	1.53	0	4.05	4.06
ENSG00000104325.7|DECR1	1017	927	860	930	884	970	1076	786	1134	903	971	782
ENSG00000104331.9|IMPAD1	1910	1536	1456	1754	1683	1496	1824	1384	1557	1241	1396	1164
ENSG00000104332.12|SFRP1	45	35	32	50	31	27	29	32	93	70	68	66
ENSG00000104341.16|LAPTM4B	4048	3008	2975	3519	2924	2964	3457	2484	3707	3338	3464	3103
ENSG00000104343.20|UBE2W	677.32	552.18	565.96	652.6	683.48	576.31	742.5	613.29	923.54	701.41	831.47	692.19
ENSG00000104356.11|POP1	272	255	217	265	259	229	318	218	447	429	399	444
ENSG00000104365.15|IKBKB	1119	1075	872	1237	984	952	1057	976	1217	1051	1181	1096
ENSG00000104368.17|PLAT	148	154	132	205	202	196	189	169	169	213	199	273
ENSG00000104369.5|JPH1	118	91	113	137	105	88	108	100	351	355	368	358
ENSG00000104375.17|STK3	444	338	321	341.98	396	323	450	345	374	322	350	250
ENSG00000104381.12|GDAP1	994	786	814	900	768	645	833	540	1107	957	1020	869
ENSG00000104388.15|RAB2A	1711	1350	1316	1412	1394	1242	1414	1083	1677	1294	1468	1150
ENSG00000104408.9|EIF3E	2447	1965	1833.79	2174	1873	1815	2030	1553	2227.8	1927	1881.34	1641
ENSG00000104412.8|EMC2	595	558	515	601	621	524	580	452	522	377	463	362
ENSG00000104413.17|ESRP1	2	0	0	1	0	0	0	3	9	12	13	8
ENSG00000104415.14|CCN4	832	573	676	632	1046	706	967	619	86	66	72	61
ENSG00000104419.14|NDRG1	706	673	549	811	696	666	582	969	1710	1631	1740	1853
ENSG00000104427.12|ZC2HC1A	178	191	164	238	171	192.96	201	173	239	180	202	201
ENSG00000104432.14|IL7	130.62	116.65	112.19	122	99.33	106.51	106.43	79.54	114.37	85	85.14	69
ENSG00000104442.10|ARMC1	833	674	642	776	693	664	742	617	765	676	735	653
ENSG00000104447.12|TRPS1	475	414	360	367	414	378	483	295	448	297	360	280
ENSG00000104450.12|SPAG1	157.22	154	129.22	131.1	106.27	127.36	109	82.5	114	106	124.24	105
ENSG00000104472.10|CHRAC1	708	641	590	752	587	594	653	545	625	466	494	527
ENSG00000104497.14|SNX16	232	191	198	227	239	249	243	262	264	211	247	215
ENSG00000104517.13|UBR5	3654.21	3009.38	2926.33	3281.88	3271.93	2776.38	3299.4	2507.68	3613	2867.17	3441.57	2495.18
ENSG00000104518.11|GSDMD	581	621	566	668	495	445	539	441	379	477	529	536
ENSG00000104522.16|TSTA3	1045	814	798	874	738	636	843	576	641	652	746	681
ENSG00000104524.14|PYCR3	199	166	184	210	153	135	137	139	130	155	161	137
ENSG00000104529.17|EEF1D	4176.39	3752.3	3355.15	4309.41	3430.65	3074.42	3611.24	2851.98	2942.01	3481.29	3795.86	3704.11
ENSG00000104549.12|SQLE	3219	2569	2348	2701	2462	2135	2568	1819	2857	2492	2667	2284
ENSG00000104613.12|INTS10	6853	6167	5137	6240	5565	5460	6056	4662	2685	2240	2412	1996
ENSG00000104626.14|ERI1	395	277	278	415	328	364	405	291	517	438	491	433
ENSG00000104635.14|SLC39A14	860	723	686	795	697	618	786	711	1120	1049	1116	1096
ENSG00000104643.10|MTMR9	434.63	347.89	365.98	422.91	426.47	374.82	406.69	338.81	367.81	328.86	365.8	282.76
ENSG00000104660.18|LEPROTL1	819	660.76	615	739	611.39	696	752.11	600.89	801.82	704	708	588
ENSG00000104671.8|DCTN6	454	338	304	355	265.61	278	328.89	237	372	336	300	316
ENSG00000104679.11|R3HCC1	458	387	359	489	340	300	367	315	390	381	481	376
ENSG00000104687.14|GSR	1020	974	945	1049	792	832	888	712	993	945	938	930
ENSG00000104691.15|UBXN8	405	328	306	383	314	234	321	234	341	265	302	205
ENSG00000104695.13|PPP2CB	2246	1738	1563	1836	1515	1449	1701	1290	1326	1089	1218	968
ENSG00000104714.14|ERICH1	208	187	165	212	191	166	212	177	199	200	239	190
ENSG00000104722.14|NEFM	59.62	40	32.16	40.34	68	67.7	51.66	98.11	94	82.48	131.74	93.41
ENSG00000104723.20|TUSC3	547	385	401	480	398	383	426	318	626	475	607	463
ENSG00000104728.16|ARHGEF10	689	599.06	532	735.77	660.9	570.14	590.06	519	637	511.39	524.84	579.57
ENSG00000104731.14|KLHDC4	567	491	468	529	426	412	471	352	506	460	512	428
ENSG00000104738.17|MCM4	3561	2795	2664	3265	3070	2787	3347	2599	3967	3535	4165	3446
ENSG00000104756.16|KCTD9	608	532	452	626	656	618.95	645	546	851	795.95	752	627.92
ENSG00000104763.19|ASAH1	1430	1303	1194	1490.97	1156	1165	1334	1174	1187	1065	1136.99	1014
ENSG00000104765.16|BNIP3L	1377.79	1194	1090.02	1427.31	1827.23	1739	1433	1731	1220	896.33	1058	827
ENSG00000104774.13|MAN2B1	2374.15	2288.45	1955.02	2625.7	1794.16	1592.52	1920.18	1496.54	2224.9	2513.76	2818.18	2670.18
ENSG00000104783.13|KCNN4	1	3	3	9	8	4	3	7	12	3	3	2
ENSG00000104805.16|NUCB1	2743	2524	2466	3044	2428	2182	2465	2047	1748	1925	2281	1984
ENSG00000104808.8|DHDH	6	8	6	9	2	6	11	7	5	9	9	7
ENSG00000104812.15|GYS1	931	944	781	1009	1136	1032	884	1128	986	1032	1104	1064
ENSG00000104814.13|MAP4K1	35	29	22	35	18	26	24	28	14	10	23	18
ENSG00000104823.9|ECH1	1033	1008	846.01	1041	725	699	762	600	772.97	881	984	899
ENSG00000104824.17|HNRNPL	5625.37	4682.74	4230.58	5294.74	4223.88	4120.79	4730.75	3749.54	5042.08	4407.66	4775.75	4302.52
ENSG00000104825.17|NFKBIB	251	163	204	221	173	159	142	154	207	216	237	232
ENSG00000104833.12|TUBB4A	1329.67	1129	1082.09	1423.24	964.17	836.75	986.2	838.66	1538.8	1755.05	1924.83	2114.55
ENSG00000104835.14|SARS2	266.6	275.84	234.28	301.35	184.59	162.12	220.04	156.78	165.26	170.25	220.3	185.47
ENSG00000104852.15|SNRNP70	3513	3416	2697	3468	2463	2289	2718	2252	2173	2216	2388	2251
ENSG00000104853.16|CLPTM1	2088	1954	1698	2146	1832	1698	1967	1502	1409	1518	1593	1448
ENSG00000104856.14|RELB	87	89	78	122	59	69	77	63	152	181	176	238
ENSG00000104859.15|CLASRP	597	621	476	613	466	414	404	398	415	400	498	392
ENSG00000104863.12|LIN7B	70	47	53	79	56	67	51	49	55	51	64	56
ENSG00000104866.11|PPP1R37	248	251	220	252	216	172	239	196	155	217	234	201
ENSG00000104870.12|FCGRT	886	896	727	964	545	547	694	620	437	495	578	552
ENSG00000104872.11|PIH1D1	505	557	443.05	570.07	466	407	457	403	517	595	587.11	554
ENSG00000104880.17|ARHGEF18	1135	1010	914	1104.57	859.58	894	989	740	659.91	733	841	785
ENSG00000104881.16|PPP1R13L	86	81	76	84	138	129	113	87	65	77	76	83
ENSG00000104883.8|PEX11G	23	16	8	25	14	19	19	18	5	11	9	8
ENSG00000104884.15|ERCC2	490	465	436	513	365	323	402.98	306	417	423	445	404
ENSG00000104885.18|DOT1L	2024.5	2015.62	1687.68	2250.49	1852.67	1738.64	1783.31	1710	1108.47	1458.58	1435.64	1570.73
ENSG00000104886.11|PLEKHJ1	909.5	822.38	720.32	888.51	659.33	726.36	761.69	630	813.52	982.42	962.35	1038.27
ENSG00000104888.10|SLC17A7	19	17	21	27	18	13	13	16	19	18	21	21
ENSG00000104889.6|RNASEH2A	956.8	916.44	715.61	1007.39	740.66	818.5	707.4	652.29	808.87	956.16	819.81	877.85
ENSG00000104897.10|SF3A2	1654	1658	1518	1922	1500	1453	1605	1469	1024	1424	1409	1692
ENSG00000104899.7|AMH	365	439	376	473	414	448	448	472	182	418	340	475
ENSG00000104904.12|OAZ1	5496.45	5000.31	4335.06	5552.98	4490.39	4381	5149.52	4137	5236.42	5264.32	5663.87	5403.93
ENSG00000104907.12|TRMT1	815	815	627	776	567	469	569	382	483	563	669	554
ENSG00000104915.15|STX10	1442	1376	1117	1430	936	961	1157	877	1036	1103	1208	1132
ENSG00000104936.17|DMPK	1057.26	1106.59	888	1065	1034.46	864.79	1054.66	724.83	740.53	864.91	1002	874.92
ENSG00000104946.13|TBC1D17	800.14	801.16	624.21	764	583.36	497.83	628.55	493.9	480.67	409.38	506.27	480.12
ENSG00000104953.20|TLE6	262	295	259	341	225	196	202	191	131	130	160	117
ENSG00000104957.14|CCDC130	1001	975	824	1041	888	784	884	726	627	707	787	676
ENSG00000104960.15|PTOV1	1854.29	1733.78	1491.15	1970.92	1544.99	1417.41	1652.26	1309.94	1202.25	1266.07	1596.8	1436.6
ENSG00000104964.14|AES	11876.29	11626.55	10104.57	12354.98	9739.23	9404.89	10512.47	8483.38	7148.54	8226.45	8976.07	8227.57
ENSG00000104967.7|NOVA2	449	429	387	522	348	336	422	371	433	373	448	395
ENSG00000104969.10|SGTA	2225	2147	1857	2428	1874	1852	1999	1694	1344	1715	1825	1914
ENSG00000104973.18|MED25	412.01	361.95	295.73	392.36	289.85	313.65	351.35	304.3	328.14	366.47	363.8	355.01
ENSG00000104976.12|SNAPC2	245	265	229	264	180	169	197	117	135	182	156	173
ENSG00000104979.9|C19orf53	1764	1647	1332	1669	1194	1138	1329	1008	1456	1524	1585	1529
ENSG00000104980.8|TIMM44	1127	1188	960	1182	915	859	1000	762	850	949	990	950
ENSG00000104983.8|CCDC61	57	69	65	60	44	62	64	31	21	42	38	33
ENSG00000104998.4|IL27RA	421	357	299	456	398	379	432	302	316	322	299	357
ENSG00000105011.9|ASF1B	1302	1215	931	1540	1123	1316	1237	1229	1463	1536	1500	1599
ENSG00000105048.17|TNNT1	21	18	20	26	21	17	15	10	46	56	48	37
ENSG00000105053.11|VRK3	497	466	394	504.03	447	407	495	406	461	406	421	359
ENSG00000105058.12|FAM32A	2411	2027	1747	2127	1703	1622	1778	1424	2136	1903	2108	1825
ENSG00000105063.19|PPP6R1	1143.84	1050.89	1071.78	1216.29	921.16	865.45	978.93	751.22	931.37	1193.4	1402.51	1294.23
ENSG00000105072.9|C19orf44	311.06	275.14	208.57	257.47	239.03	195.76	275.31	202.29	209.84	193.33	219.01	167.81
ENSG00000105085.10|MED26	223.45	176.92	175.68	254.21	204.99	193.5	220.09	190.21	181	235.49	220.48	233.86
ENSG00000105088.8|OLFM2	569	504	460	512	345	251	393	257	85	77	107	97
ENSG00000105127.9|AKAP8	976	818	722	899	787	680	801	653	748	682	730	696
ENSG00000105135.16|ILVBL	881	841	771	1046	679	668	819	652	508	668	643	655
ENSG00000105136.20|ZNF419	258.66	208.87	189.65	267.44	235.39	193.91	223.73	245.91	269.86	189.81	291.35	166.7
ENSG00000105137.13|SYDE1	822	812	683	867	815	822	799	851	578	746	724	743
ENSG00000105171.10|POP4	357	264	244	305	255	216	274	223	275	264	297	266
ENSG00000105173.14|CCNE1	117	98	58	102	84	91	72	74	138	149	169	145
ENSG00000105176.18|URI1	811	668	620	701	636	597	728	599	758	665	646	610
ENSG00000105185.12|PDCD5	490	451	344	446	359	353	384	301	449	485	469	427
ENSG00000105186.16|ANKRD27	358	324	327	399	294	277	299	293	398	400	386	370
ENSG00000105193.9|RPS16	3418	2789.96	2587	3333.95	2547.98	2268	2804.93	2160.97	2577	2647	2802	2626.96
ENSG00000105197.11|TIMM50	608	510	435	585	448	488	444	398	440	472	470	468
ENSG00000105202.9|FBL	884	790	656	938	759	672	777	710	902	921	887	930
ENSG00000105204.14|DYRK1B	141	129	134	185	126	96	160	137	134	139	154	153
ENSG00000105220.16|GPI	3134	3010	2514	3336	2518	2421	2944	2314	2647	2680	2887	2901
ENSG00000105221.17|AKT2	2808	2876	2300	2922	2420	2188	2498	2132	1670	1716	2074	1868
ENSG00000105223.20|PLD3	1762	1626	1340	1746	1369	1131	1360	1118	1040	1103	1314	1096
ENSG00000105229.7|PIAS4	567	591	468	604	486	471	517	438	588	570	628	687
ENSG00000105245.9|NUMBL	417	491	402	544	403	342	377	343	398	430	531	477
ENSG00000105248.16|YJU2	656	594	542	633	436	433	442	413	391	401	407	402
ENSG00000105251.10|SHD	109	90	66	99	60	64	79	44	9	13	14	11
ENSG00000105254.12|TBCB	1504.33	1360.04	1045.1	1345.38	1105.65	988.62	1092.44	894.62	993	963.33	1003	989.9
ENSG00000105255.11|FSD1	515	574	468	593	401	386	374	333	417	484	482	497
ENSG00000105258.9|POLR2I	254.67	231.96	227.9	294.62	199.35	188.38	202.56	184.38	181	183.67	179	203.17
ENSG00000105270.15|CLIP3	1571	1658	1407	1760	1271	1215	1343	975	1097	1058	1251	1058
ENSG00000105281.12|SLC1A5	539.27	500.27	478.15	694.58	410.29	376	456	308.73	581.43	633.28	602.37	677.04
ENSG00000105287.12|PRKD2	460	432	346	512	343	313	388	279	381	523	558	546
ENSG00000105290.12|APLP1	2017.24	2001	1485	2146	1585	1547	1764	1615	1556	1746	1922	1675
ENSG00000105298.14|CACTIN	429.65	451.22	370.81	485.72	394.83	315.77	391.64	339.85	285	390	357.88	424.56
ENSG00000105321.14|CCDC9	215	220	146	202	162	151	195	145	142	148	152	117
ENSG00000105323.16|HNRNPUL1	5088.6	4830.23	4139.08	5315.04	4354.89	4514.92	4771.85	3847.84	4261.3	4229.58	4564.08	4394.31
ENSG00000105325.14|FZR1	1954	2160	1859	2426	1883	1896	2068	1981	1402	2071	2105	2215
ENSG00000105327.17|BBC3	10	10	9	6	10	10	6	9	7	13	13	14
ENSG00000105329.9|AC011462.1	1207	1158.01	950.03	1239.01	961.01	833.02	946.11	814.02	1230.01	1398	1478.01	1502.04
ENSG00000105339.10|DENND3	180	188	167	176	111	118	124	132	135	148	167	152
ENSG00000105341.18|DMAC2	530	536	459	560	440	421	491	330	371	413	411	398
ENSG00000105355.9|PLIN3	1359	1353	1253	1605	1191	1273	1355	1174	1251	1533	1627	1717
ENSG00000105364.13|MRPL4	934.44	874.05	838.58	939	712.12	665.89	821.56	656.03	648	889.89	842.49	893.9
ENSG00000105372.7|RPS19	3008	2615	2153	3044	2179	2063	2564	1872	2753	2482	2790	2559
ENSG00000105373.19|NOP53	636	558	472	559	463	419	488	413	324	355	443	415
ENSG00000105376.5|ICAM5	49	40	41	51	42	26	33	35	38	71	58	58
ENSG00000105379.9|ETFB	756.49	718.69	659.53	795.58	561	625	631	508	509.76	752	675	684.87
ENSG00000105383.15|CD33	1	2	1	4	2	7	2	2	6	12	7	10
ENSG00000105393.16|BABAM1	2632	2442	2068	2805	1900	1898	2128	1654	2112	1971	2214	2008
ENSG00000105397.13|TYK2	3126	3236	2850	3593	2684	2467	2773	2334	1901	2265	2492	2512
